,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,m40,m41,m42,m43,m44,m45,m46,m47,m48,m49,m50,m51,m52,m53,m54,m55,m56,m57,m58,m59,m60,m61,m62,m63,m64,m65,m66,m67,m68,m69,m70,m71,m72,m73,m74,m75,m76,m77,m78,m79,m80,m81,m82,m83,m84,m85,m86,m87,m88,m89,m90,m91,m92,m93,m94,m95,m96,m97,m98,m99,m100,m101,m102,m103,m104,m105,m106,m107,m108,m109,m110,m111,m112,m113,m114,m115,m116,m117,m118,m119,m120,m121,m122,m123,m124,m125,m126,m127,label
10,-0.09202028065919876,0.09476862102746964,0.08945415914058685,-5.210679955780506e-05,-0.17219693958759308,0.008764924481511116,-0.019862297922372818,-0.2245783656835556,0.1714002937078476,-0.06162210926413536,0.18644464015960693,-0.09314543753862381,-0.3045118451118469,-0.020135633647441864,-0.02921176888048649,0.10174560546875,-0.16335737705230713,-0.09263678640127182,-0.010342944413423538,-0.15015873312950134,0.09842763096094131,0.10172930359840393,0.07168430089950562,-0.020376674830913544,-0.13029685616493225,-0.3067087233066559,-0.11563737690448761,-0.10053027421236038,0.14140193164348602,-0.04760054126381874,0.038480114191770554,0.04943954572081566,-0.20515428483486176,-0.06668457388877869,0.013419991359114647,0.053639005869627,-0.09278827160596848,-0.10919561237096786,0.18042711913585663,-0.08567996323108673,-0.150794118642807,-0.07051209360361099,0.04619869962334633,0.15472659468650818,0.11449940502643585,0.03567204624414444,0.019387874752283096,-0.10010942816734314,0.09282241016626358,-0.1752411127090454,0.09843762218952179,0.16370607912540436,0.04400737211108208,0.005498285870999098,0.13472384214401245,-0.15271669626235962,-0.03754483908414841,0.20471404492855072,-0.16065888106822968,0.10865321755409241,0.13418754935264587,-0.046482816338539124,-0.013449846766889095,-0.04357306659221649,0.151144340634346,0.05745970085263252,-0.02690351940691471,-0.16683387756347656,0.19674141705036163,-0.11900694668292999,-0.08496963977813721,0.14938406646251678,-0.11715962737798691,-0.13838693499565125,-0.26826047897338867,-0.0254372488707304,0.4859563112258911,0.024786658585071564,-0.10648901015520096,-0.006699712015688419,-0.04588552564382553,-0.019589219242334366,0.12854871153831482,-0.0021336665377020836,-0.03160060942173004,-0.08621851354837418,-0.15352164208889008,0.017686598002910614,0.20839142799377441,-0.052671171724796295,-0.07271352410316467,0.24633802473545074,-0.00941041111946106,0.0042786309495568275,0.022135233506560326,0.06350758671760559,-0.11136606335639954,-0.013637056574225426,-0.09313809871673584,-0.10739020258188248,0.12146762013435364,-0.05622076243162155,-0.03063824586570263,0.15196765959262848,-0.1507258266210556,0.12938354909420013,0.00021286332048475742,0.02049982361495495,0.003379508387297392,-0.09428975731134415,-0.13672903180122375,0.04184183105826378,0.22473980486392975,-0.2769223749637604,0.18601666390895844,0.09608616679906845,-0.04662604629993439,0.11708462983369827,0.004214645829051733,0.04885834828019142,0.00021916814148426056,-0.09280562400817871,-0.2124875783920288,-0.1169309914112091,0.061570025980472565,-0.0492180660367012,0.001318228431046009,0.04879985749721527,Elon Musk
11,-0.011140923947095871,0.10893645882606506,0.12187229841947556,0.0019496227614581585,-0.1757114976644516,-0.013975429348647594,0.005654165521264076,-0.16877274215221405,0.11850440502166748,-0.061625175178050995,0.26478978991508484,-0.07045042514801025,-0.28460320830345154,-0.012467669323086739,-0.02238687500357628,0.11305110156536102,-0.1107112318277359,-0.13085679709911346,-0.0693245381116867,-0.11306315660476685,0.05437289923429489,0.0816807895898819,0.01675913669168949,-0.04628007113933563,-0.10426359623670578,-0.3208312392234802,-0.11633314192295074,-0.0420968122780323,0.10161624103784561,-0.050444286316633224,0.06557734310626984,0.055811405181884766,-0.11942948400974274,-0.0921817421913147,0.0699319913983345,0.0022427085787057877,-0.07757962495088577,-0.061798062175512314,0.19107820093631744,-0.0346885547041893,-0.18654374778270721,-0.039595164358615875,0.07441683858633041,0.20680363476276398,0.07817120105028152,0.09185758978128433,0.07186906039714813,-0.10169918090105057,0.02086069993674755,-0.20721255242824554,0.07233814150094986,0.12471902370452881,0.06291688233613968,0.028772547841072083,0.08656948804855347,-0.16953064501285553,-0.046371057629585266,0.23825889825820923,-0.17709395289421082,0.10992635041475296,0.09990257769823074,-0.13707591593265533,-0.03577682375907898,-0.02395043522119522,0.17917662858963013,0.04749169200658798,-0.03946959227323532,-0.1724667251110077,0.21585126221179962,-0.10972224175930023,-0.12671883404254913,0.12755142152309418,-0.07108911871910095,-0.11412746459245682,-0.26344361901283264,-0.0067629944533109665,0.5260896682739258,0.024415262043476105,-0.12814809381961823,-0.01635405234992504,-0.07259068638086319,0.01705773174762726,0.1050756424665451,-0.01155632920563221,-0.03190794959664345,-0.1138017550110817,-0.16106639802455902,-0.03937138244509697,0.20091953873634338,-0.07050161063671112,-0.04422735795378685,0.203841894865036,0.010898818261921406,0.03513501584529877,0.03755386173725128,0.0746387168765068,-0.10291533172130585,0.02782592736184597,-0.08428668230772018,-0.10123180598020554,0.07976048439741135,-0.05551663786172867,0.01408360619097948,0.12546077370643616,-0.18099072575569153,0.13819122314453125,-0.0048268758691847324,-0.00047311931848526,0.043522126972675323,-0.015240498818457127,-0.04140129312872887,-0.03611954674124718,0.203069269657135,-0.31559285521507263,0.14445523917675018,0.18579420447349548,-0.032218486070632935,0.13890516757965088,0.03514794260263443,0.04913616552948952,0.02076715975999832,-0.11315052211284637,-0.21466264128684998,-0.11046891659498215,0.01589290052652359,-0.04124043136835098,-0.026401562616229057,0.054243363440036774,Elon Musk
12,0.018001604825258255,0.09869544953107834,0.07067839056253433,0.006272059865295887,-0.15447060763835907,0.018073344603180885,-0.04496428370475769,-0.16922976076602936,0.1551869660615921,-0.07457161694765091,0.2390083223581314,-0.08507782220840454,-0.2505909204483032,-0.048640474677085876,-0.023840870708227158,0.11541628837585449,-0.12913575768470764,-0.14900660514831543,-0.006335757672786713,-0.10766295343637466,0.08527922630310059,0.024265984073281288,0.003920832183212042,-0.03648566082119942,-0.1381642371416092,-0.2786841094493866,-0.11554419994354248,-0.07598494738340378,0.1522296965122223,-0.06792765855789185,-0.04042064771056175,0.03963978588581085,-0.10454434156417847,-0.06604582071304321,0.054615605622529984,0.026255521923303604,-0.06016640365123749,-0.0903090089559555,0.21874867379665375,-0.049612220376729965,-0.21354201436042786,-0.027310989797115326,0.016806762665510178,0.2104416787624359,0.1573343127965927,0.06081504002213478,0.044574033468961716,-0.12027297168970108,0.06357777118682861,-0.23167355358600616,0.12585927546024323,0.16481830179691315,0.058139219880104065,0.048726025968790054,0.08424261957406998,-0.17100337147712708,-0.035753220319747925,0.1916075497865677,-0.15815310180187225,0.047729235142469406,0.09465637058019638,-0.09371668100357056,0.004312957637012005,-0.035192474722862244,0.1922781616449356,0.06718166172504425,-0.051787152886390686,-0.1566140502691269,0.19326584041118622,-0.14775490760803223,-0.11292511224746704,0.12344740331172943,-0.08590393513441086,-0.13744136691093445,-0.3164502680301666,0.0034919586032629013,0.5123699307441711,0.07875636219978333,-0.17354418337345123,0.02035623975098133,-0.024457745254039764,-0.00294412299990654,0.1878955364227295,0.0561479851603508,-0.022475451231002808,-0.0717911571264267,-0.14145120978355408,-0.04679899662733078,0.2190599888563156,-0.10060448944568634,-0.04853319749236107,0.19810602068901062,0.02439058944582939,0.054490938782691956,0.05798900127410889,0.11815620958805084,-0.03843863308429718,0.005591250490397215,-0.0803859606385231,-0.059209153056144714,0.09145114570856094,-0.03654453903436661,-0.014921863563358784,0.1651206612586975,-0.19805115461349487,0.1433117538690567,0.007333963178098202,-0.01578807458281517,0.008350692689418793,-0.08414120972156525,-0.01196659542620182,-0.014409149065613747,0.20131957530975342,-0.340202271938324,0.11258717626333237,0.17737065255641937,-0.006483825854957104,0.1480242758989334,0.013925090432167053,0.0447201244533062,0.02088753506541252,-0.13752160966396332,-0.22108379006385803,-0.08184456825256348,0.002613798715174198,-0.030872244387865067,-0.038465216755867004,0.06719189137220383,Elon Musk
13,-0.03297564759850502,0.01383991539478302,0.10774301737546921,-0.024657586589455605,-0.1490534543991089,-0.013225201517343521,-0.04932769387960434,-0.15064936876296997,0.13921664655208588,-0.09832347929477692,0.292617529630661,-0.07671543210744858,-0.23289832472801208,-0.06280578672885895,0.002402300015091896,0.1145303025841713,-0.13050980865955353,-0.0975320115685463,-0.028780637308955193,-0.1134934201836586,0.12839704751968384,0.06582354009151459,-0.0027983037289232016,-0.06538637727499008,-0.09948572516441345,-0.28938305377960205,-0.08314081281423569,-0.09214197099208832,0.17781640589237213,-0.09703215956687927,0.027984287589788437,0.050312578678131104,-0.16006791591644287,-0.04844927042722702,0.02955123968422413,0.04797033220529556,-0.07846018671989441,-0.09185507148504257,0.18590183556079865,-0.04112008586525917,-0.18602557480335236,-0.026385106146335602,0.020974524319171906,0.1140693798661232,0.12436670064926147,0.06919772177934647,0.03410017490386963,-0.10694961994886398,0.03949681296944618,-0.22424541413784027,0.05500033497810364,0.1723327487707138,0.10047437250614166,0.04159267991781235,0.12524659931659698,-0.16848242282867432,0.0167857576161623,0.1521756947040558,-0.1998111605644226,0.12047914415597916,0.10436466336250305,-0.08540160953998566,0.02567320503294468,0.017581814900040627,0.1546323150396347,0.022747937589883804,-0.04279175400733948,-0.11684568971395493,0.17280741035938263,-0.1234457939863205,-0.11017211526632309,0.13752427697181702,-0.10991047322750092,-0.1834527999162674,-0.27942517399787903,-0.01836119219660759,0.4748826026916504,0.07921798527240753,-0.1666235476732254,0.03158402442932129,-0.013178650289773941,-0.015880204737186432,0.17694437503814697,0.03227364271879196,0.0025164056569337845,-0.11160948127508163,-0.12185946106910706,-0.02759493701159954,0.17517639696598053,-0.07611925154924393,-0.014194241724908352,0.2356390804052353,-0.005877390503883362,0.0516883060336113,0.0026255869306623936,0.05449961870908737,-0.02686605043709278,-0.011571375653147697,-0.0180671289563179,-0.08674813061952591,0.05995020270347595,-0.06034255027770996,0.011729692108929157,0.125963494181633,-0.15828357636928558,0.10120390355587006,-0.02383880317211151,-0.0049200900830328465,0.006258370820432901,-0.03378311172127724,-0.02846464514732361,-0.004745567217469215,0.15661175549030304,-0.2975822687149048,0.1890861690044403,0.2174510806798935,-0.021693168208003044,0.12334857881069183,0.02879376709461212,0.05953912064433098,0.03129488229751587,-0.10764125734567642,-0.1904585361480713,-0.09288988262414932,-0.04777766764163971,-0.02126767486333847,-0.04203856363892555,0.04642510414123535,Elon Musk
14,-0.008407719433307648,0.08231768012046814,0.08593349903821945,-0.024233222007751465,-0.11814255267381668,-0.022058017551898956,-0.011917198076844215,-0.16999273002147675,0.14489227533340454,-0.06880778074264526,0.25660064816474915,-0.12927670776844025,-0.1717618852853775,-0.09397760033607483,-0.0025672558695077896,0.05394082888960838,-0.1588900238275528,-0.14275489747524261,-0.01596868969500065,-0.11877269297838211,0.1355174034833908,0.05635333061218262,-0.015645915642380714,-0.046434711664915085,-0.15703147649765015,-0.28699469566345215,-0.08147132396697998,-0.07316822558641434,0.1778494268655777,-0.04298415407538414,0.06698977947235107,0.06783730536699295,-0.22396765649318695,-0.05171806365251541,0.01819949969649315,0.05931657552719116,-0.08030741661787033,-0.05743430554866791,0.174852192401886,-0.05748729035258293,-0.17667949199676514,0.05036839097738266,0.026522010564804077,0.19015786051750183,0.18751360476016998,0.023716874420642853,0.009330163709819317,-0.1254555583000183,0.0920240730047226,-0.25801771879196167,0.03974784165620804,0.22457635402679443,0.08181385695934296,0.04387291520833969,0.11300112307071686,-0.09543532133102417,-0.028550807386636734,0.1762704700231552,-0.16548985242843628,0.13505913317203522,0.10249479860067368,-0.08737271279096603,0.009609824046492577,-0.07412580400705338,0.14936219155788422,0.022221265360713005,-0.06628097593784332,-0.1400151550769806,0.16998246312141418,-0.13947634398937225,-0.13013887405395508,0.1751411408185959,-0.08029966056346893,-0.14445334672927856,-0.3315829634666443,0.007149945013225079,0.4889758825302124,0.05077914148569107,-0.174346923828125,0.03455915302038193,-0.07017196714878082,0.042880620807409286,0.14984314143657684,0.01867312751710415,-0.015221187844872475,-0.12517136335372925,-0.14954246580600739,-0.006380760110914707,0.23641321063041687,-0.07464227825403214,-0.04531057924032211,0.225370854139328,-0.012843223288655281,0.05546039342880249,-0.011210255324840546,0.06947965919971466,-0.055651020258665085,-0.02206265926361084,-0.07101017236709595,-0.06239214166998863,0.059686869382858276,-0.06297088414430618,-0.030581241473555565,0.17632602155208588,-0.1838010549545288,0.15966327488422394,-0.009180189110338688,0.004156355746090412,0.021680893376469612,-0.0657702162861824,-0.005624725483357906,0.04600144550204277,0.16255591809749603,-0.33322879672050476,0.1992330402135849,0.15703818202018738,-0.01443122886121273,0.11966405808925629,0.01802510768175125,0.03451574966311455,-0.027076898142695427,-0.10091301053762436,-0.19221056997776031,-0.10519102960824966,-0.05730631947517395,-0.013869661837816238,-0.057593800127506256,0.032859522849321365,Elon Musk
15,-0.030137065798044205,0.12354227900505066,0.08934624493122101,-0.061796240508556366,-0.17153406143188477,0.023073643445968628,-0.04339232295751572,-0.13270506262779236,0.13857704401016235,-0.07440987974405289,0.30526402592658997,-0.06935691088438034,-0.2529083490371704,0.0006627470720559359,0.029596004635095596,0.09593051671981812,-0.15124431252479553,-0.12819650769233704,-0.01921096071600914,-0.12064939737319946,0.11639787256717682,0.08515583723783493,-0.04676913470029831,-0.008778192102909088,-0.11732209473848343,-0.30073389410972595,-0.0682331770658493,-0.058495450764894485,0.17212580144405365,-0.06339377909898758,0.02997283637523651,0.06257294118404388,-0.15521447360515594,-0.05729075148701668,0.05841481313109398,0.04230295866727829,-0.09010093659162521,-0.12101881206035614,0.13909542560577393,-0.05462417006492615,-0.1791255623102188,-0.08585195988416672,0.04828780144453049,0.16884751617908478,0.08791583776473999,0.042616453021764755,0.05513520538806915,-0.05722267925739288,0.05049094185233116,-0.21082597970962524,0.0862121731042862,0.1635609120130539,0.1294286698102951,0.04642606899142265,0.11833839863538742,-0.21013951301574707,0.007104719057679176,0.17795872688293457,-0.15478801727294922,0.10572364926338196,0.09986601769924164,-0.12230565398931503,0.007327082566916943,-0.05423051118850708,0.14703881740570068,0.022346921265125275,-0.03320136293768883,-0.1701182723045349,0.15534555912017822,-0.0746050700545311,-0.15881681442260742,0.12754034996032715,-0.12006624788045883,-0.16246898472309113,-0.2847103178501129,0.004784226417541504,0.45375022292137146,0.10221143066883087,-0.16705816984176636,0.04836602136492729,0.021905122324824333,0.006839977111667395,0.1412975788116455,0.0496392585337162,-0.015957219526171684,-0.09042879939079285,-0.16910794377326965,-0.014589420519769192,0.18062955141067505,-0.07424116879701614,-0.05732801556587219,0.2145688384771347,-0.03940868005156517,0.04968147724866867,0.018518581986427307,0.07077548652887344,-0.08196435868740082,0.01816726289689541,-0.027088016271591187,-0.09227915853261948,0.09200691431760788,-0.03945117071270943,-0.04502805694937706,0.1641952246427536,-0.17444026470184326,0.1267954707145691,-0.02028569206595421,0.045537471771240234,0.01056300476193428,-0.03524726629257202,-0.034952301532030106,-0.023607200011610985,0.15789790451526642,-0.2834201455116272,0.1350354254245758,0.1882307231426239,-0.01757989265024662,0.14748850464820862,0.05142867937684059,0.024267975240945816,0.06243180111050606,-0.11687673628330231,-0.24139413237571716,-0.11821383237838745,0.005509743466973305,-0.041991446167230606,-0.06444190442562103,0.04707898572087288,Elon Musk
16,0.004625670146197081,0.05781996250152588,0.032949406653642654,-0.008648782968521118,-0.1581421196460724,0.028934387490153313,-0.014172494411468506,-0.165509894490242,0.1643724888563156,-0.11660321056842804,0.28616437315940857,-0.06355556100606918,-0.2579198181629181,-0.08123132586479187,-0.02641892433166504,0.10687495768070221,-0.14346523582935333,-0.14877520501613617,0.02609906904399395,-0.04826651141047478,0.11365360766649246,0.026473205536603928,-0.012495581991970539,-0.0016142327804118395,-0.14116989076137543,-0.32179027795791626,-0.11582055687904358,-0.1251983791589737,0.05918382853269577,-0.06669948995113373,-0.025299998000264168,0.07505929470062256,-0.11227500438690186,-0.07622922956943512,0.03749828785657883,0.02591678872704506,-0.09867998212575912,-0.07541464269161224,0.1879034787416458,-0.047837141901254654,-0.18568402528762817,-0.05562562867999077,0.010270324535667896,0.20545664429664612,0.0594782829284668,0.027924684807658195,0.09593086689710617,-0.12345024943351746,0.067976213991642,-0.21460163593292236,0.10948970168828964,0.12862755358219147,0.12093754857778549,0.024561097845435143,0.09423838555812836,-0.22913509607315063,-0.04182611405849457,0.19562359154224396,-0.14255093038082123,0.13113929331302643,0.05080566182732582,-0.09806832671165466,-0.002501344308257103,-0.044565070420503616,0.19132278859615326,0.04798775538802147,-0.05575503036379814,-0.14816081523895264,0.21382497251033783,-0.09923116862773895,-0.11758244782686234,0.10976027697324753,-0.11704285442829132,-0.22454608976840973,-0.29048073291778564,0.0019192788749933243,0.4784240424633026,0.08434004336595535,-0.19176793098449707,0.009972449392080307,-0.038882724940776825,0.0014933082275092602,0.13509847223758698,0.08852673321962357,0.0008681453764438629,-0.03558197617530823,-0.17976471781730652,-0.03421984985470772,0.18664637207984924,-0.10503637790679932,-0.04728150740265846,0.21944068372249603,-0.009494000114500523,0.061607152223587036,0.06644441932439804,0.06008639559149742,-0.07697297632694244,0.03283287584781647,-0.08032453060150146,-0.056848347187042236,0.06260084360837936,-0.08741434663534164,-0.04912761226296425,0.14650940895080566,-0.16237382590770721,0.12342017889022827,-0.023541266098618507,-0.00923583097755909,-0.013414354994893074,-0.07454986870288849,-0.054227422922849655,-0.02662150375545025,0.18437500298023224,-0.3077652156352997,0.11047050356864929,0.15969394147396088,0.032405685633420944,0.20969158411026,0.02822129800915718,0.04355669021606445,0.012450188398361206,-0.14544598758220673,-0.2870214581489563,-0.053449857980012894,0.03559526428580284,-0.01983357034623623,-0.0547618605196476,0.038759686052799225,Elon Musk
17,-0.07810600101947784,0.13741262257099152,0.05471091717481613,-0.007031292654573917,-0.16068509221076965,0.027630586177110672,-0.024078460410237312,-0.1779557466506958,0.13225007057189941,-0.09334463626146317,0.25196823477745056,-0.09217509627342224,-0.23251008987426758,-0.07343804091215134,0.006749370135366917,0.11511986702680588,-0.12261681258678436,-0.15738363564014435,-0.007862482219934464,-0.12690117955207825,0.11507085710763931,0.08470757305622101,-0.020316680893301964,0.026897786185145378,-0.09350349009037018,-0.2923901379108429,-0.09864100068807602,-0.13804566860198975,0.12174825370311737,-0.06274662166833878,-0.02824890986084938,0.04131989926099777,-0.09324777871370316,-0.0799882635474205,0.05993414670228958,0.05990529805421829,-0.07853853702545166,-0.06796165555715561,0.18613694608211517,-0.10471835732460022,-0.17904047667980194,-0.006172465160489082,0.09085460007190704,0.22192375361919403,0.10035626590251923,0.019078010693192482,0.05638508498668671,-0.12195765972137451,0.11261254549026489,-0.18638859689235687,0.11732383072376251,0.13475915789604187,0.10948944836854935,0.06304290890693665,0.12254640460014343,-0.21525155007839203,-0.05554230883717537,0.18134739995002747,-0.14241407811641693,0.14190413057804108,0.09181343764066696,-0.16258853673934937,-0.013932785019278526,-0.07385843992233276,0.1641661375761032,0.0699755847454071,-0.04330935701727867,-0.18742062151432037,0.20457209646701813,-0.10097901523113251,-0.14377452433109283,0.13313555717468262,-0.12717218697071075,-0.1309017837047577,-0.30710649490356445,0.03613414615392685,0.4836864173412323,0.0790816992521286,-0.13245682418346405,0.02737303636968136,0.0011345345992594957,-0.00164363207295537,0.09563764929771423,0.10447404533624649,-0.02662746049463749,-0.09706614911556244,-0.14986854791641235,0.028592035174369812,0.1693899780511856,-0.07998441159725189,-0.03272385895252228,0.1930253505706787,-0.007560443133115768,0.09152776002883911,0.026654787361621857,0.11917003244161606,-0.10975007712841034,0.0015474390238523483,-0.07954297214746475,-0.04907553642988205,0.05521223694086075,-0.0714053213596344,-0.0009389328770339489,0.15596561133861542,-0.16054123640060425,0.11876261979341507,-0.02860976569354534,0.021324895322322845,-0.049092359840869904,-0.04993099719285965,0.003997284919023514,0.050286002457141876,0.16126641631126404,-0.26496127247810364,0.1583074927330017,0.1364978402853012,0.03321276232600212,0.17720606923103333,0.030357038602232933,0.03199873864650726,0.03394569456577301,-0.1535715013742447,-0.27503839135169983,-0.06895343959331512,0.033511269837617874,-0.006290891207754612,-0.05408702418208122,0.09321682155132294,Elon Musk
18,-0.034154728055000305,0.09764431416988373,0.1111297532916069,-0.03436663746833801,-0.12535108625888824,0.01209515705704689,-0.006667163223028183,-0.14280864596366882,0.19615381956100464,-0.08666246384382248,0.31267184019088745,-0.02926034852862358,-0.30759474635124207,-0.030963821336627007,0.016853544861078262,0.09640952944755554,-0.12570525705814362,-0.09543821960687637,-0.04357072710990906,-0.08108987659215927,0.12752442061901093,0.040392469614744186,0.02885117195546627,-0.039654966443777084,-0.09797462075948715,-0.355553537607193,-0.11126691102981567,-0.06217688322067261,0.13230839371681213,-0.0955570787191391,0.06566160917282104,0.049662478268146515,-0.12443725764751434,-0.09017225354909897,0.017299644649028778,0.0051078107208013535,-0.07266024500131607,-0.10285206139087677,0.1696290224790573,-0.06827592849731445,-0.15002994239330292,-0.030616404488682747,0.02443721704185009,0.16671356558799744,0.1250542551279068,0.09324602782726288,0.09627225995063782,-0.14815881848335266,0.052425529807806015,-0.20181125402450562,0.06155622750520706,0.12354940176010132,0.09451863169670105,0.06578627228736877,0.15399309992790222,-0.20053066313266754,0.020130373537540436,0.16518408060073853,-0.18443381786346436,0.1108880415558815,0.08229866623878479,-0.04768126457929611,-0.021540090441703796,-0.02306472137570381,0.14746984839439392,0.010147708468139172,-0.0474604107439518,-0.13549870252609253,0.21312615275382996,-0.09657362103462219,-0.10849524289369583,0.1507895439863205,-0.13454101979732513,-0.18609027564525604,-0.23323287069797516,-0.016937050968408585,0.42893800139427185,0.07645189017057419,-0.18238987028598785,-0.0035671694204211235,-0.012653389945626259,0.03216322511434555,0.12159977853298187,0.006652551703155041,-0.01458011195063591,-0.13896064460277557,-0.1360369473695755,-0.022438665851950645,0.1792435646057129,-0.042155671864748,-0.04655815660953522,0.24552376568317413,0.025046393275260925,0.014064881019294262,0.0426730215549469,0.1072896420955658,-0.0547265000641346,0.04110957682132721,-0.08652635663747787,-0.07546353340148926,0.11729690432548523,-0.06746244430541992,-0.032763607800006866,0.10098826140165329,-0.2049194574356079,0.16666653752326965,-0.018352849408984184,0.03187929093837738,0.03878225013613701,-0.05375489965081215,-0.049948640167713165,0.04271773248910904,0.1997050791978836,-0.33362579345703125,0.19148047268390656,0.22565467655658722,-0.026118360459804535,0.13159598410129547,-0.025170661509037018,0.06286857277154922,0.025700118392705917,-0.11408789455890656,-0.22803322970867157,-0.12202691286802292,-0.020036570727825165,-0.0481586679816246,-0.060385264456272125,0.0315171554684639,Elon Musk
19,-0.06417068094015121,0.09384257346391678,0.1495981514453888,-0.10711797326803207,-0.16257329285144806,0.01925295777618885,-0.0852702260017395,-0.07085613906383514,0.13568998873233795,-0.04862828180193901,0.24242445826530457,-0.17381106317043304,-0.30331021547317505,-0.029260728508234024,0.05097928270697594,0.2415400892496109,-0.12718583643436432,-0.20521549880504608,-0.08597724884748459,-0.04117242619395256,-0.02908693626523018,0.042249977588653564,-0.03491893783211708,0.05751962959766388,-0.1957336813211441,-0.3746408522129059,-0.040663283318281174,-0.03993990644812584,-0.031232867389917374,-0.05396237224340439,-0.018529526889324188,0.1463569700717926,-0.19450078904628754,-0.023758403956890106,0.12648390233516693,0.2361077070236206,-0.016418172046542168,-0.14013497531414032,0.13821397721767426,0.02487797662615776,-0.28062379360198975,0.02052922174334526,0.13423161208629608,0.23854057490825653,0.20279209315776825,0.0359855480492115,0.06670717895030975,-0.06342306733131409,0.1129002496600151,-0.3428013324737549,0.06559963524341583,0.19137175381183624,0.08676596730947495,0.06839592754840851,0.0897863507270813,-0.18531003594398499,0.03498236835002899,0.17561842501163483,-0.24595288932323456,0.04091617465019226,0.15244050323963165,-0.061120010912418365,0.012752416543662548,-0.14287102222442627,0.20893196761608124,0.1014527976512909,-0.14606398344039917,-0.15208378434181213,0.1569889485836029,-0.14398017525672913,-0.06981446593999863,0.14484889805316925,-0.14741410315036774,-0.19580323994159698,-0.35003215074539185,0.027453986927866936,0.39376920461654663,0.14248910546302795,-0.22047913074493408,-0.017192531377077103,-0.012121323496103287,0.0041084918193519115,-0.020399929955601692,0.07811471074819565,0.03992792218923569,-0.04016215726733208,-0.13463449478149414,-0.025329120457172394,0.3228132128715515,-0.050867095589637756,0.08699408918619156,0.2839525640010834,0.03397504240274429,-0.06643416732549667,-0.031503185629844666,0.09334533661603928,-0.09422183781862259,-0.0641803964972496,-0.1501920521259308,-0.05569639429450035,-0.06722269207239151,-0.06624306738376617,-0.04180881008505821,0.10170338302850723,-0.2861539125442505,0.16492345929145813,-0.03649349883198738,-0.07185269147157669,-0.07881876826286316,-0.0295393206179142,-0.02025044523179531,-0.025622688233852386,0.22007131576538086,-0.30418598651885986,0.08621805161237717,0.22769637405872345,0.07589864730834961,0.11344805359840393,0.04845590889453888,0.0966608002781868,0.006956041790544987,-0.09575611352920532,-0.11747445911169052,-0.1576579362154007,-0.022189542651176453,-0.04918670654296875,-0.02705291658639908,0.08974219858646393,Jennifer Lawrence
20,-0.1129073053598404,0.15465731918811798,0.20726758241653442,-0.1236763671040535,-0.13872820138931274,-0.04195760190486908,-0.11140218377113342,-0.15567101538181305,0.12956483662128448,-0.0625436007976532,0.19478502869606018,-0.1489669531583786,-0.2026958018541336,0.053596172481775284,0.01621173694729805,0.16767190396785736,-0.09239392727613449,-0.1663568615913391,-0.08710230886936188,-0.032012131065130234,0.020177951082587242,0.042611926794052124,-0.03983292356133461,0.03263907879590988,-0.16841955482959747,-0.3512114882469177,-0.10018573701381683,-0.004047083668410778,-0.07837963104248047,-0.03215036913752556,0.023234499618411064,0.17424151301383972,-0.1712929904460907,-0.004232538864016533,0.029984531924128532,0.13902230560779572,-0.005610243417322636,-0.13535623252391815,0.13926160335540771,-0.01008688285946846,-0.2633991837501526,0.012284889817237854,0.1335267871618271,0.26600420475006104,0.17091286182403564,-0.03276858851313591,0.09210613369941711,-0.0744725838303566,0.10593855381011963,-0.2707299590110779,0.053647417575120926,0.20593640208244324,0.028497332707047462,0.06086413189768791,0.11216439306735992,-0.17557154595851898,0.06374948471784592,0.11193875223398209,-0.1993386149406433,0.04923287779092789,0.18156976997852325,-0.09192226082086563,-0.02788378670811653,-0.1751619130373001,0.23192976415157318,0.2172294557094574,-0.10926659405231476,-0.1719786375761032,0.13320767879486084,-0.06376628577709198,-0.09130464494228363,0.03080245852470398,-0.2213907390832901,-0.15805521607398987,-0.33814316987991333,-0.0006947461515665054,0.34867340326309204,0.09483221918344498,-0.2359444499015808,0.07984190434217453,-0.061066631227731705,0.008333159610629082,0.02495541237294674,0.14228683710098267,0.02850738726556301,0.013490574434399605,-0.0835452526807785,0.04261738434433937,0.2701820433139801,-0.04892846941947937,0.04357060045003891,0.24733789265155792,0.022996120154857635,-0.07635125517845154,-0.03741435334086418,0.054230187088251114,-0.13409876823425293,-0.02359698712825775,-0.16573594510555267,0.01768668182194233,-0.04526202380657196,0.0068161822855472565,-0.05210503190755844,0.14896371960639954,-0.24973228573799133,0.21335037052631378,0.01724247634410858,-0.003657194320112467,-0.07996097207069397,-0.06797824054956436,0.003773715812712908,-0.015219995751976967,0.16672033071517944,-0.21861262619495392,0.09922619163990021,0.11909738183021545,0.02658325992524624,0.12758518755435944,0.05511501058936119,0.11083069443702698,0.02418864332139492,0.00532942172139883,-0.155084490776062,-0.06087562441825867,0.024841750040650368,-0.03005865588784218,-0.057961028069257736,0.12864896655082703,Jennifer Lawrence
